l,p,m,d,t,c
2.6,11790.0,2755.6,0.0077,212.16,1490.0
0.914,6895.0,2739.1,0.0128,205.3,3754.0
0.78,7850.0,994.0,0.008,246.11,2428.0
3.8,17660.0,4500.0,0.0074,314.96,1174.0
2.44,12750.0,2787.0,0.008,199.0,1745.0
1.0,8000.0,1465.0,0.01,85.49,4120.0
2.0,14710.0,4944.0,0.00578,156.96,3395.0
6.0,17650.0,501.0,0.00801,194.52,220.0
1.5,6963.0,634.0,0.00998,222.15,1529.0
5.56,6870.0,1327.8,0.0126,240.42,835.0
6.0,6860.0,1984.0,0.0078,225.12,660.0
3.048,10962.7,2033.0,0.00932,268.89,1038.742
1.219,136.0,162.7,0.0093,99.43,634.0
2.438,6943.0,1322.2,0.0126,271.16,1441.1
0.79,17700.0,2199.0,0.00607,315.09,1775.0
1.5,2099.0,609.0,0.0131,41.53,2562.0
0.25,9800.0,3008.0,0.00782,218.16,6403.0
4.0,12000.0,3004.6,0.00811,313.78,644.0
1.0,17650.0,1997.0,0.008,240.74,2420.0
1.0,12030.0,1500.1,0.00811,314.48,1366.0
3.203,6980.0,2190.9,0.00598,216.22,1038.4
3.49,7850.0,999.0,0.008,240.01,712.0
1.0,3040.0,2823.0,0.00393,64.09,4075.0
2.25,3266.0,183.0,0.01,47.79,492.0
3.0,2010.0,1000.3,0.00811,202.49,834.0
0.25,9800.0,1504.0,0.00782,198.8,5418.0
4.0,5890.0,2016.7,0.0107,259.99,1056.0
2.0,5000.0,795.0,0.01,165.91,1690.0
1.84,15169.0,324.0,0.0095,257.78,489.03
3.0,7010.0,2495.9,0.00811,185.25,1789.0
1.65,17650.0,3544.0,0.0077,289.78,2093.0
3.8,19610.0,1014.0,0.0104,219.75,686.0
3.8,17650.0,828.0,0.0104,157.77,744.0
1.0,10000.0,1513.0,0.01,119.84,3861.0
3.0,14710.0,5029.0,0.00578,218.34,2035.0
3.8,17660.0,2500.0,0.0074,307.57,709.0
3.0,4021.0,270.0,0.00998,99.02,515.0
2.44,12750.0,1590.0,0.008,97.82,1675.0
3.0,9810.0,2007.0,0.00781,74.74,1920.0
6.0,13720.0,999.0,0.00803,219.33,367.0
5.37,13720.0,1505.0,0.0082,280.49,448.0
3.0,14710.0,3010.0,0.00787,158.13,1991.0
3.658,6964.0,3905.3,0.01262,240.4,1941.0
1.93,6895.0,2698.4,0.0128,155.37,2993.7
3.0,6770.0,1076.0,0.00781,254.32,903.0
3.0,17650.0,1511.0,0.0108,341.87,539.0
1.0,2059.0,526.0,0.01,51.95,2538.0
0.96,2971.0,1283.0,0.00996,114.81,4019.0
0.5,5880.0,4444.0,0.00399,200.02,4196.0
0.79,12750.0,2209.0,0.00607,188.79,3054.0
0.799,7840.0,5013.0,0.00384,194.54,3830.0
3.8,9810.0,1111.1,0.0104,234.77,769.0
6.0,17850.0,1984.0,0.00778,336.24,330.0
4.005,6977.0,2979.1,0.00598,227.73,942.9
2.44,14700.0,2685.0,0.008,317.2,918.0
6.0,7840.0,5003.0,0.00585,159.04,1309.0
0.4,3020.0,4978.0,0.008,98.03,9429.0
2.0,10000.0,869.0,0.01,202.31,1329.0
1.0,3432.0,365.0,0.01,55.3,1981.0
1.0,5880.0,3353.0,0.00581,139.39,4032.0
4.966,15690.0,1666.0,0.01,243.88,690.0
1.002,13730.0,501.0,0.00801,153.95,1330.0
3.0,5880.0,1001.0,0.0108,179.68,1313.0
1.5,14710.0,1512.0,0.0078,211.0,1511.0
1.8,996.0,999.0,0.008,170.81,1228.0
1.0,9800.0,2014.0,0.00805,299.79,1663.0
1.15,265.0,197.0,0.0101,27.75,837.0
0.98,7498.0,2936.0,0.007,266.08,2850.0
3.048,11066.1,1025.3,0.00932,309.37,519.529
3.12,922.0,1271.0,0.00394,64.82,657.0
5.37,14710.0,2299.0,0.0082,311.21,462.0
2.0,6860.0,3441.0,0.00578,199.77,2155.0
1.0,5100.0,652.7,0.00601,66.81,2270.0
3.0,9810.0,1000.0,0.00801,229.38,771.0
3.0,14000.0,1850.0,0.01001,241.49,1103.0
3.12,1677.0,501.0,0.00776,169.81,563.0
6.05,7850.0,2703.0,0.008,274.22,687.0
0.78,7850.0,2206.0,0.008,170.02,3921.0
1.75,3462.0,292.0,0.01,60.89,986.0
1.0,13730.0,2018.0,0.008,189.77,2950.0
5.0,13720.0,1014.0,0.01075,260.19,490.0
0.625,13790.0,1315.3,0.00574,82.34,3533.2
6.0,17950.0,998.0,0.00803,289.19,290.0
0.76,6888.0,1451.0,0.0106,184.29,3722.0
2.0,17650.0,3441.0,0.00578,301.67,1492.0
5.03,12750.0,2704.0,0.008,316.63,465.0
4.966,16000.0,367.0,0.01,244.15,246.0
2.5,1638.0,1633.0,0.01,138.97,1760.0
1.84,2758.0,496.8,0.0095,91.67,1337.72
2.0,7840.0,3441.0,0.00578,239.06,1767.0
1.0,2977.0,2008.0,0.008,149.44,3660.0
3.0,17750.0,1984.0,0.00781,157.58,1504.0
1.0,11760.0,1499.0,0.00581,179.34,2191.0
0.68,101.3,213.5,0.006,30.8,1026.0
1.57,12750.0,1595.0,0.008,238.67,1462.0
3.0,9610.0,3942.0,0.00781,274.93,1341.0
1.57,7850.0,2707.0,0.008,164.02,2810.0
2.667,6895.0,1356.0,0.00617,248.03,942.0
1.44,294.0,200.0,0.012,27.0,912.0
2.5,2128.0,555.0,0.0131,40.38,1450.0
1.0,6860.0,4000.0,0.00801,187.59,3680.0
4.966,18000.0,1194.0,0.01,334.62,305.0
0.6,314.0,548.0,0.0101,34.33,2552.0
1.5,2873.0,1035.0,0.01,123.87,2514.0
1.0,17650.0,2000.0,0.00796,286.09,1930.0
3.048,18029.8,2037.1,0.00932,346.66,609.059
4.8,6869.0,2979.1,0.00598,227.17,798.3
3.12,1667.0,473.0,0.00993,109.74,782.0
1.25,1010.0,1208.0,0.01,127.54,2513.0
2.5,2108.0,484.0,0.01,77.4,1039.0
2.456,4992.0,2960.0,0.0152,222.82,2329.0
3.658,15511.0,2032.1,0.0134,318.9,810.3
2.6,11790.0,6000.0,0.0077,312.81,1500.0
3.0,11760.0,2781.0,0.0108,318.55,838.0
0.78,9800.0,1000.0,0.008,289.86,1729.0
5.34,9810.0,1011.1,0.0082,81.21,742.0
4.966,14000.0,1688.0,0.01,317.73,454.0
0.99,9810.0,2014.0,0.008,178.45,3170.0
1.0,3040.0,1759.0,0.00601,78.67,3938.0
3.0,6860.0,2000.0,0.00796,247.23,1072.0
1.524,11063.0,2712.0,0.0141,296.76,1599.4
1.73,6870.0,2058.3,0.00951,276.24,1858.0
2.23,12750.0,1620.0,0.008,217.32,1229.0
4.0,18030.0,752.5,0.00811,346.23,216.0
1.75,2746.0,732.0,0.0131,45.64,2457.0
2.0,5880.0,1001.0,0.0108,219.03,1686.0
1.0,1422.0,280.0,0.01,50.64,1536.0
6.0,11760.0,778.0,0.0151,177.73,626.0
2.75,2020.0,657.0,0.0131,43.23,1460.0
1.57,9800.0,5034.0,0.008,230.37,3010.0
2.366,5001.0,2220.0,0.0151,248.81,2069.0
2.0,1069.0,174.0,0.01,40.47,515.0
0.914,6895.0,1722.1,0.00622,177.75,3154.6
6.0,14710.0,2762.0,0.0082,329.88,423.0
1.0,10000.0,444.0,0.01,109.16,1914.0
1.0,2059.0,1116.0,0.00607,53.39,2986.0
4.966,14000.0,3093.0,0.01,317.4,689.0
3.0,9810.0,4000.0,0.00801,264.77,1400.0
2.44,9800.0,1590.0,0.008,149.16,1600.0
3.12,1265.0,520.0,0.00993,117.04,788.0
0.895,11760.0,953.0,0.0079,157.36,2291.0
3.0,6860.0,3335.0,0.00578,158.21,1803.0
3.0,13730.0,2001.0,0.00803,285.6,795.0
1.25,1353.0,1434.0,0.01,128.06,3005.0
6.0,9800.0,948.0,0.011,229.29,495.0
6.0,9800.0,1594.0,0.011,269.88,526.0
3.0,13720.0,498.0,0.0108,138.36,683.0
2.0,13720.0,803.0,0.01,110.15,1395.0
6.0,12750.0,3117.0,0.011,310.68,654.0
3.66,18020.0,501.1,0.00811,257.5,311.0
3.0,13720.0,4997.0,0.00578,77.61,3047.0
0.98,9829.0,3465.0,0.007,297.19,2247.0
6.0,13720.0,3380.0,0.00585,136.95,1005.0
0.914,10343.0,2657.8,0.00622,215.12,3138.8
2.0,10000.0,3140.0,0.01,225.95,2209.0
4.0,5880.0,1010.0,0.01075,260.28,766.0
3.0,14000.0,1842.0,0.01001,317.4,636.0
1.524,11029.0,1008.9,0.0141,263.36,1574.1
0.79,9800.0,5004.0,0.00607,279.86,2458.0
0.91,6895.0,3878.0,0.00622,134.55,5382.0
0.6,1294.0,245.0,0.00999,40.47,2010.0
0.6,1834.0,1121.0,0.00999,98.86,4891.0
2.0,8000.0,732.0,0.01,190.17,1380.0
3.0,15690.0,3335.0,0.00578,159.06,1730.0
0.79,9800.0,2680.0,0.00607,158.26,3908.0
2.438,143.0,161.4,0.0093,87.38,334.0
1.0,17650.0,1514.0,0.0108,239.66,2153.0
6.0,6860.0,1499.0,0.00585,180.54,543.0
4.966,13720.0,3880.0,0.01,315.51,894.0
1.549,7840.0,3958.0,0.00384,248.1,1700.0
1.0,13720.0,1507.0,0.01,131.28,3319.0
0.914,6895.0,1884.8,0.0128,178.44,3627.8
5.563,6964.0,4000.2,0.01262,211.19,1727.8
0.78,12750.0,994.0,0.008,310.68,1202.0
6.0,11760.0,519.0,0.0151,238.96,425.0
3.0,13830.0,1103.0,0.00781,301.97,534.0
1.0,10000.0,343.0,0.01,105.11,1624.0
6.0,13720.0,1027.0,0.0151,280.49,512.0
2.08,745.0,1277.0,0.00776,123.97,1215.0
2.0,13720.0,517.0,0.01,99.17,1067.0
2.0,9000.0,1891.0,0.01,290.76,1354.0
3.0,19610.0,3029.0,0.01001,348.73,987.0
6.0,6860.0,1001.0,0.0078,194.6,480.0
1.0,16000.0,712.0,0.01,109.45,2227.0
6.0,13830.0,1984.0,0.00778,126.84,840.0
1.57,14700.0,1601.0,0.008,230.55,1495.0
3.0,6860.0,2002.0,0.00799,163.3,1591.0
2.0,19610.0,531.0,0.01,194.04,673.0
2.0,14000.0,2638.0,0.01,119.14,3299.0
1.55,2940.0,3984.0,0.00384,195.14,1922.0
2.0,7840.0,3441.0,0.00578,218.78,1911.0
2.0,4021.0,3145.0,0.01,45.98,4210.0
1.5,6963.0,1572.0,0.00998,179.01,2497.0
0.79,14700.0,989.0,0.008,239.85,1604.0
3.0,14710.0,1000.0,0.00787,261.21,571.0
2.0,1079.0,952.0,0.01,46.65,1759.0
2.667,6895.0,1356.0,0.00617,258.1,905.1
3.658,6895.0,4068.0,0.00617,254.63,1271.0
3.048,6964.0,2020.4,0.00953,250.22,1306.0
3.0,9810.0,3987.0,0.00801,204.95,1860.0
2.0,7840.0,1439.0,0.00795,98.72,2128.0
1.0,703.0,102.0,0.01,82.44,568.0
1.359,7030.0,2025.0,0.00935,279.75,2160.0
1.0,14000.0,1387.0,0.01,210.65,2409.0
4.966,19610.0,3202.0,0.01001,267.26,1232.0
3.0,17650.0,2000.0,0.00796,324.26,653.0
0.25,9800.0,1504.0,0.00782,159.19,6327.0
1.97,12750.0,996.0,0.008,233.72,950.0
2.08,2167.0,484.0,0.00776,110.33,956.0
6.0,14710.0,1536.0,0.0151,260.17,681.0
5.0,14710.0,1010.0,0.01075,301.14,402.0
3.8,19610.0,2218.0,0.0104,268.29,1104.0
2.44,9800.0,2190.0,0.008,188.63,1643.0
0.5,7840.0,2013.0,0.00792,260.63,3273.0
5.0,9800.0,1010.0,0.01075,239.59,584.0
0.91,10343.0,7566.0,0.00622,263.57,4407.0
4.0,18040.0,2022.9,0.00811,256.0,885.0
1.0,16000.0,825.0,0.01,189.37,1914.0
3.8,19610.0,2760.0,0.0104,311.24,1069.0
0.97,9800.0,1595.0,0.008,281.01,1912.0
15.0,9800.0,2002.0,0.00805,290.9,223.0
3.66,10010.0,4995.8,0.00811,211.32,1796.0
1.549,14710.0,3982.0,0.00384,272.6,1589.0
0.6,216.0,246.0,0.0101,42.01,1414.0
5.03,14700.0,1598.0,0.008,305.19,381.0
1.0,6963.0,733.0,0.00998,93.19,2915.0
0.25,7840.0,2013.0,0.00782,199.49,6024.0
3.0,19610.0,1493.0,0.00578,198.14,792.0
0.78,2940.0,4966.0,0.008,205.16,4590.0
1.645,15700.0,1564.8,0.008,321.32,826.0
7.0,17650.0,1502.0,0.0078,240.74,426.0
0.864,7140.0,4400.0,0.00558,206.75,3520.0
0.99,17550.0,3977.0,0.008,208.97,5100.0
2.0,6860.0,995.0,0.0108,259.15,1477.0
6.0,15690.0,2478.0,0.0146,321.57,689.0
2.0,6860.0,3441.0,0.00578,39.72,3209.0
3.0,15690.0,491.0,0.01001,243.45,439.0
5.512,6895.0,4013.8,0.00617,250.52,937.9
0.864,7030.0,3820.0,0.01077,213.48,4210.0
3.0,11760.0,4377.0,0.01001,224.68,2236.0
6.0,12750.0,2179.0,0.011,280.53,602.0
0.25,13720.0,3002.0,0.00782,220.43,6915.0
5.34,17650.0,2010.0,0.0082,229.43,762.0
2.08,2873.0,405.0,0.00993,108.27,1065.0
0.79,2940.0,995.0,0.008,169.96,3281.0
3.0,9800.0,1493.0,0.00578,77.99,1163.0
6.0,9810.0,4020.0,0.0078,204.06,1210.0
1.829,6929.0,2057.1,0.0113,228.27,2271.3
3.66,6980.0,1004.6,0.00811,275.81,680.0
4.966,12000.0,2321.0,0.01,304.82,579.0
3.0,3000.0,785.0,0.01001,211.61,969.0
15.0,13720.0,1527.0,0.00805,281.6,150.0
1.0,13720.0,499.0,0.01,97.02,1832.0
6.0,12750.0,1611.0,0.011,280.53,473.0
6.0,14710.0,1000.0,0.00787,116.61,508.0
3.0,17650.0,1211.0,0.01001,256.27,781.0
3.0,17650.0,1005.0,0.00803,275.8,538.0
3.0,9800.0,1493.0,0.00578,219.26,773.0
1.219,134.0,161.4,0.0093,83.78,561.0
1.0,13720.0,375.0,0.01,96.06,1533.0
4.877,6787.0,1346.2,0.0126,260.6,870.9
0.79,9800.0,3198.0,0.00607,260.84,2491.0
1.002,13730.0,998.0,0.00801,77.47,2510.0
3.178,4992.0,2220.0,0.0151,215.57,2011.0
0.99,13730.0,2002.0,0.008,119.76,3770.0
1.57,9800.0,2239.0,0.008,148.22,2659.0
3.0,20000.0,990.0,0.01001,267.12,643.0
1.57,9800.0,1601.0,0.008,83.98,2643.0
3.0,14710.0,3335.0,0.00578,98.48,2049.0
1.0,13730.0,2000.0,0.00801,65.45,4210.0
2.0,7061.0,3349.0,0.00998,158.73,2952.0
0.96,2157.0,392.0,0.0129,79.64,2448.0
0.8,113.0,199.0,0.006,26.71,682.0
0.79,12750.0,2708.0,0.00607,237.81,2829.0
5.0,17650.0,1499.0,0.00585,156.6,571.0
3.0,3000.0,2497.7,0.00811,133.78,2026.0
1.65,13720.0,1439.0,0.00798,275.57,1116.0
7.0,17650.0,1502.0,0.0078,332.23,235.0
2.0,15690.0,1493.0,0.00578,116.58,1393.0
3.0,6860.0,501.0,0.00801,153.32,665.0
1.0,4315.0,2276.0,0.00998,131.54,4344.0
0.99,9810.0,3999.0,0.008,138.0,5850.0
2.0,13720.0,2784.0,0.00805,320.84,903.0
0.74,550.0,100.0,0.0123,126.05,780.1
3.0,6860.0,4000.0,0.00796,58.92,3012.0
1.2,294.0,500.0,0.012,32.0,1910.0
2.0,5880.0,985.0,0.00795,239.23,1290.0
4.0,15690.0,2787.0,0.00803,301.41,802.0
1.0,17650.0,982.0,0.008,180.08,1680.0
0.78,9800.0,1005.0,0.008,198.8,2333.0
0.6,2658.0,418.0,0.00999,56.13,3441.0
15.0,9800.0,2002.0,0.00805,230.3,269.0
3.0,3000.0,454.0,0.01001,212.27,680.0
2.0,1569.0,446.0,0.0131,34.8,1473.0
0.6,2295.0,502.0,0.00999,58.3,3860.0
1.0,9810.0,2029.0,0.008,179.6,3110.0
5.0,9800.0,5003.0,0.00585,117.58,1593.0
5.34,17650.0,1489.0,0.0082,323.28,332.0
6.0,9810.0,1002.0,0.00801,87.91,600.0
3.0,5880.0,4944.0,0.00578,98.24,2767.0
3.0,17650.0,2000.0,0.00796,201.79,1293.0
3.0,13720.0,6463.0,0.01001,314.52,1974.0
5.34,17650.0,2010.0,0.0082,220.17,786.0
1.93,5171.0,1898.0,0.0128,225.83,2454.0
2.0,14710.0,5029.0,0.00578,300.05,1742.0
1.57,14700.0,2707.0,0.008,209.12,2456.0
0.61,117.0,119.3,0.0093,74.57,752.0
6.0,13720.0,1499.0,0.00585,280.49,265.0
6.0,15690.0,1643.0,0.0146,239.81,746.0
3.0,13720.0,1996.0,0.0108,281.07,1012.0
5.37,13720.0,1505.0,0.0082,198.99,626.0
3.0,14020.0,252.1,0.00811,235.86,267.0
1.829,6757.0,1979.8,0.01262,252.33,2123.7
2.08,3403.0,216.0,0.00993,127.78,541.0
3.49,14710.0,1000.0,0.008,204.95,619.0
1.0,809.0,148.0,0.008,66.7,674.0
4.017,6463.0,1480.0,0.0151,251.11,1061.0
3.658,1732.0,2033.6,0.0134,185.54,1431.4
3.658,5182.0,2027.9,0.0134,265.39,1312.5
3.66,14010.0,1501.3,0.00811,327.0,419.0
1.0,13720.0,581.0,0.01,96.06,2016.0
3.66,13980.0,4020.1,0.00811,236.82,1595.0
0.6,1138.0,242.0,0.00999,41.48,1991.0
4.8,6937.0,1113.0,0.00598,168.14,554.9
1.83,6870.0,1316.7,0.0126,268.45,1755.0
6.0,9800.0,2287.0,0.011,259.82,760.0
2.0,13720.0,4997.0,0.00578,199.89,2755.0
3.05,6870.0,1994.4,0.00925,213.87,1488.0
2.0,15690.0,1383.0,0.01,132.48,1882.0
2.08,2520.0,412.0,0.00993,115.14,1069.0
2.54,7850.0,1606.0,0.008,288.06,924.0
1.0,9810.0,1964.0,0.00809,249.59,2260.0
0.99,17650.0,1001.0,0.008,311.93,990.0
0.79,7850.0,995.0,0.008,229.97,2437.0
1.829,121.0,119.3,0.0093,69.58,355.0
1.65,17650.0,1647.0,0.0077,241.17,1418.0
1.0,13720.0,1499.0,0.00581,300.99,1124.0
0.79,14700.0,995.0,0.008,198.77,1863.0
2.0,11760.0,641.0,0.01,101.86,1280.0
4.8,7007.0,2190.9,0.00598,245.9,612.9
6.0,14700.0,2141.0,0.011,311.31,475.0
4.017,6551.0,2170.0,0.0151,270.11,1176.0
1.0,12000.0,499.0,0.01,98.41,2011.0
1.57,4900.0,1595.0,0.008,92.51,3098.0
2.6,14710.0,1742.0,0.0077,227.58,1093.0
0.25,9800.0,1504.0,0.00782,119.0,7065.0
3.0,17650.0,1000.0,0.00801,254.17,576.0
3.49,14710.0,999.0,0.008,124.69,793.0
1.0,7840.0,1514.0,0.0108,259.62,2373.0
1.0,14710.0,3353.0,0.00581,259.14,2683.0
1.57,14710.0,2689.0,0.00802,267.35,1770.0
6.0,17700.0,1009.0,0.011,270.56,358.0
6.0,14710.0,1540.0,0.01075,301.14,418.0
4.0,17650.0,1499.0,0.00585,97.06,809.0
2.08,1079.0,288.0,0.00776,105.3,605.0
5.03,14700.0,3201.0,0.008,330.83,572.0
1.5,2785.0,1046.0,0.01,123.64,2514.0
0.78,4900.0,4010.0,0.008,238.24,3499.0
1.0,14000.0,2120.0,0.01,186.0,3598.0
4.016,4992.0,2210.0,0.0151,246.14,1478.0
3.0,12000.0,3814.0,0.01001,228.32,1983.0
1.57,7850.0,5034.0,0.008,288.06,1859.0
1.727,7000.0,998.0,0.01146,274.85,1740.0
5.37,14710.0,1505.0,0.0082,198.86,626.0
1.0,6860.0,2002.0,0.00799,154.26,3420.0
0.914,7030.0,3851.0,0.00622,222.46,3696.0
1.008,6860.0,500.0,0.00775,151.23,1760.0
2.25,2207.0,510.0,0.0131,38.84,1475.0
3.0,6860.0,5029.0,0.00578,179.4,2174.0
2.08,3040.0,666.0,0.00394,58.11,751.0
2.75,2618.0,612.0,0.0131,43.01,1490.0
0.6,2187.0,1050.0,0.00999,97.8,4888.0
1.0,1530.0,561.0,0.01,73.94,2483.0
2.0,11760.0,1495.0,0.00795,279.51,994.0
1.8,9800.0,1655.0,0.0085,269.88,1395.0
4.966,19610.0,999.0,0.01001,347.73,241.0
3.658,5127.0,2026.4,0.0134,203.08,1718.3
5.296,6750.0,674.0,0.015,230.52,720.0
3.8,11760.0,1014.0,0.0104,232.72,721.0
2.08,4089.0,588.0,0.00776,112.03,1150.0
5.0,19610.0,1499.0,0.00585,218.64,464.0
1.0,14020.0,1260.6,0.00811,326.76,1103.0
1.57,17700.0,2690.0,0.008,346.59,1070.0
3.8,14710.0,2270.0,0.0104,98.48,1884.0
1.5,6865.0,710.0,0.00998,86.75,2166.0
1.57,12750.0,2679.0,0.008,310.68,1098.0
0.6,1549.0,237.0,0.00999,40.85,1998.0
6.0,17750.0,501.0,0.00801,259.25,180.0
2.51,4900.0,996.0,0.008,241.39,1046.0
1.5,6865.0,2544.0,0.00998,212.05,2468.0
1.0,11760.0,5019.0,0.00581,157.82,5475.0
0.78,4900.0,3206.0,0.008,192.98,4147.0
2.0,11760.0,1495.0,0.00795,260.33,1086.0
2.0,17650.0,2784.0,0.00805,301.67,1453.0
4.0,15690.0,3318.0,0.00585,98.44,1622.0
1.57,9800.0,2234.0,0.008,170.53,2467.0
0.991,8616.0,2701.2,0.0141,267.03,2678.3
1.0,6770.0,2010.0,0.00785,273.29,2420.0
2.0,14000.0,375.0,0.01,169.19,726.0
6.0,15690.0,1651.0,0.0146,331.28,447.0
6.0,6860.0,2045.0,0.01075,278.25,693.0
2.0,18000.0,1126.0,0.01,340.59,610.0
2.0,13720.0,1001.0,0.0108,158.07,1465.0
6.0,9980.0,1513.4,0.00798,211.04,531.0
3.178,6453.0,2220.0,0.0151,270.35,1427.0
0.792,9800.0,2199.0,0.00607,203.96,2870.0
3.0,9800.0,4966.0,0.00578,119.0,2384.0
1.57,4900.0,3978.0,0.008,223.26,2926.0
1.0,14000.0,1997.0,0.01,149.14,3932.0
1.5,6963.0,1010.0,0.00998,99.39,2504.0
3.658,1090.0,2037.3,0.0134,162.19,1431.4
6.0,13730.0,1999.0,0.00803,102.61,910.0
0.78,2940.0,1623.0,0.008,100.66,4656.0
2.0,13720.0,999.0,0.00805,320.84,593.0
1.0,10000.0,2791.0,0.01,142.49,4949.0
5.0,17650.0,1499.0,0.00585,137.3,595.0
1.84,15169.0,325.4,0.0095,202.78,574.21
2.0,17650.0,3441.0,0.00578,239.66,1966.0
2.0,16000.0,4657.0,0.01,336.99,1668.0
4.877,6893.0,2630.6,0.0102,136.65,1593.1
2.44,9800.0,1584.0,0.008,249.71,1105.0
1.524,11097.0,1623.1,0.0141,302.53,1435.3
2.0,2059.0,493.0,0.01,45.97,1235.0
2.5,3119.0,875.0,0.01,105.98,1522.0
0.99,17650.0,2008.0,0.008,226.36,2670.0
2.007,7030.0,3375.0,0.00935,279.56,1970.0
3.048,11100.6,4095.8,0.00932,309.39,1217.803
4.0,7840.0,3318.0,0.00585,280.66,859.0
3.0,13730.0,4000.0,0.00801,202.91,1968.0
6.0,5880.0,1010.0,0.01075,200.47,653.0
3.0,17650.0,1635.0,0.01001,339.03,582.0
0.8,14700.0,4991.0,0.00384,301.07,2335.0
3.0,2059.0,1150.0,0.0131,56.5,1975.0
6.0,6860.0,2004.0,0.00803,97.18,1040.0
4.966,19610.0,971.0,0.01001,260.62,439.0
6.0,6860.0,498.0,0.00801,120.21,360.0
1.0,3040.0,512.0,0.00607,48.77,1779.0
4.966,15690.0,970.0,0.01,247.93,458.0
6.0,6860.0,1010.0,0.01075,199.77,646.0
2.0,13720.0,1825.0,0.01,121.33,2420.0
5.0,16010.0,500.0,0.00811,247.0,246.0
0.6,265.0,276.0,0.0101,38.28,1640.0
4.966,18000.0,2339.0,0.01,337.09,550.0
2.0,6860.0,1996.0,0.0108,261.17,1791.0
1.0,14000.0,1644.0,0.01,134.31,3578.0
1.0,6670.0,1068.0,0.00785,73.1,3150.0
3.49,14830.0,2004.0,0.008,265.25,793.0
0.25,11760.0,1504.0,0.00782,158.29,6175.0
1.829,121.0,119.3,0.0093,101.47,320.0
0.6,2795.0,483.0,0.00999,53.41,3838.0
3.0,7850.0,497.2,0.0108,240.01,698.0
3.0,6970.0,4036.1,0.00811,276.48,1485.0
1.73,6870.0,4055.6,0.00925,250.66,2345.0
2.0,7000.0,3223.0,0.01,273.1,1963.0
6.0,14710.0,1000.0,0.00787,228.46,359.0
2.6,14710.0,1744.4,0.0077,228.89,1093.0
6.0,13720.0,1531.0,0.01075,280.49,487.0
0.96,2599.0,392.0,0.0129,79.41,2479.0
1.4,997.0,999.0,0.008,162.13,1706.0
3.658,3464.0,2051.1,0.0134,201.32,1700.3
3.0,6860.0,1493.0,0.00578,199.77,961.0
1.5,1844.0,705.0,0.0131,41.62,2562.0
1.0,9810.0,4000.0,0.00796,199.8,4080.0
1.57,12750.0,3239.0,0.008,270.26,1879.0
0.6,7840.0,3271.0,0.0085,215.71,4432.0
3.0,3000.0,1615.0,0.01001,212.05,1322.0
3.0,17750.0,989.0,0.008,282.03,523.0
0.601,5880.0,3809.0,0.00986,185.83,5651.0
4.0,15690.0,1010.0,0.01075,178.32,747.0
6.0,17850.0,3916.0,0.00778,340.04,720.0
6.0,9810.0,501.0,0.00801,249.59,240.0
0.5,13720.0,4444.0,0.00399,238.72,4307.0
4.0,17650.0,4951.0,0.00585,156.6,2107.0
5.0,17650.0,5034.0,0.00585,302.77,995.0
2.75,2020.0,1068.0,0.0131,51.61,2041.0
1.524,11029.0,1627.2,0.0141,283.67,1618.3
0.8,9800.0,7463.0,0.00384,203.96,4671.0
2.0,11760.0,2625.0,0.01,139.08,2976.0
2.0,7840.0,1439.0,0.00795,79.85,2186.0
2.0,16000.0,868.0,0.01,200.06,1107.0
1.57,12750.0,2201.0,0.008,239.74,1740.0
0.625,6895.0,5247.7,0.00574,152.81,6435.4
0.25,7840.0,1504.0,0.00782,97.76,8051.0
0.96,2108.0,1088.0,0.0129,143.85,3923.0
2.0,19610.0,513.0,0.01,100.97,822.0
0.78,9800.0,3179.0,0.008,224.29,3713.0
1.0,17650.0,1504.0,0.0108,300.56,1504.0
1.75,1294.0,886.0,0.0131,45.98,2439.0
5.8,11760.0,1004.0,0.0108,205.65,516.0
6.0,7160.0,3953.0,0.00778,77.89,1770.0
2.0,17650.0,404.0,0.01,98.97,772.0
0.91,10343.0,2820.0,0.0128,255.39,3129.0
1.75,9933.0,3953.0,0.008,248.38,2120.0
4.966,18000.0,1203.0,0.01,258.99,508.0
0.79,12750.0,2708.0,0.00607,270.26,2252.0
6.0,14710.0,1540.0,0.01075,260.79,529.0
3.0,14000.0,2177.0,0.01001,240.42,1246.0
2.0,18010.0,2001.3,0.00811,347.21,751.0
3.49,12750.0,2004.0,0.008,212.22,998.0
2.0,1961.0,428.0,0.0131,34.66,1463.0
3.8,11760.0,1995.0,0.0104,300.77,686.0
2.0,15690.0,2784.0,0.00805,301.41,1290.0
3.0,9810.0,986.0,0.00781,192.81,850.0
1.0,17650.0,1499.0,0.00581,117.13,2459.0
3.0,9800.0,2281.0,0.01001,286.88,1049.0
2.438,119.0,119.3,0.0093,91.73,233.0
1.84,11032.0,345.6,0.0095,287.22,552.13
1.0,191.0,59.0,0.008,37.81,247.0
1.57,9800.0,3983.0,0.008,242.56,2340.0
0.799,14710.0,4006.0,0.00384,301.14,1939.0
2.0,13720.0,546.0,0.0108,118.71,1053.0
1.8,294.0,400.0,0.012,73.0,1131.0
1.0,7840.0,962.0,0.01105,199.49,2573.0
1.0,6860.0,1000.0,0.00801,208.9,2350.0
3.0,13730.0,2000.0,0.00801,160.02,1364.0
6.0,14710.0,1000.0,0.00787,138.65,473.0
2.0,9800.0,3441.0,0.00578,198.8,1908.0
