m,m.1,kPa,Â°C,kg m-2s-1,kW m-2
0.00622,0.91,10343,189.79,5234,5543
0.008,1.57,9800,209.09,3983,2911
0.0151,6,17650,198.62,773,526
0.0126,1.83,6870,228.69,2022.2,2235
0.008,0.393,1980,95.87,4855,8660
0.008,0.79,12750,258.04,995,1594
0.0082,6,9800,231.45,2767,818
0.00578,3,11760,279.51,1493,518
0.00811,3,12030,314.31,2489.5,714
0.00802,1.57,14710,330.89,3190,1150
0.008,1,17650,168.97,2000,3090
0.00585,4,11760,118.51,1499,809
0.00585,4,7840,240.12,4972,1324
0.008,1.6,14700,301.07,3185,1578
0.00607,0.79,14700,280.65,4956,3412
0.0128,1.93,7030,225.07,1369,2032
0.00585,4,11760,279.51,3297,741
0.0128,1.93,5171,187.74,3837.5,3088.4
0.01075,4,6860,259.15,1010,772
0.0078,6,13730,254.05,2007,500
0.01075,6,15690,300.31,499,187
0.01262,4.572,6998,240.34,4000.2,1771.9
0.01,4.966,17650,336.07,4613,1103
0.01075,6,11760,218.54,1528,662
0.00782,3,13930,186.52,4000,2171
0.008,1.6,14700,330.83,3191,1145
0.0108,2,13720,239.15,1511,1349
0.012,1.2,294,28,300,1385
0.00998,1,8924,121.77,978,2901
0.00585,4,15700,280,5000,1265
0.01,4.966,12000,226.79,2776,1030
0.007,0.56,6789,267.61,3331,3402
0.0141,0.991,8616,261,1620.4,2555.2
0.01,4.966,14000,233.1,466,295
0.006,0.8,400,59.08,150,550
0.00622,0.914,7030,265.94,5179,3128
0.0108,1,13730,280.95,1511.1,1694
0.00803,6,13720,260.19,999,294
0.00581,1,17650,218.17,3353,3482
0.01,4.966,12000,224.61,643,411
0.0082,5.37,13720,97.74,1026,630
0.00805,1,13720,280.49,1507,1500
0.008,0.99,9810,128.1,1007,2510
0.006,0.5,111,31.46,250,1154
0.0141,0.991,11029,301.5,2712,1936.9
0.008,3.49,14710,277.58,2004,735
0.01105,1,13720,179.38,962,2331
0.01,2.25,853,48.45,203,516
0.008,0.69,9800,258.8,5018,3893
0.00811,3.66,3010,133.28,1003.7,967
0.00475,0.318,13720,272.38,3042,4296
0.00801,3,17550,199.71,3998,2431
0.0108,3,7850,260.12,2769.4,1564
0.007,0.56,10234,303.67,2402,2146
0.0082,5.34,19610,262.08,2010,697
0.01075,4,17650,261.28,1010,534
0.00581,1,14710,137.7,1499,2306
0.0077,2.6,11790,212.16,2755.6,1490
0.0128,0.914,6895,205.3,2739.1,3754
0.008,0.78,7850,246.11,994,2428
0.0074,3.8,17660,314.96,4500,1174
0.008,2.44,12750,199,2787,1745
0.01,1,8000,85.49,1465,4120
0.00578,2,14710,156.96,4944,3395
0.00801,6,17650,194.52,501,220
0.00998,1.5,6963,222.15,634,1529
0.0126,5.56,6870,240.42,1327.8,835
0.0078,6,6860,225.12,1984,660
0.00932,3.048,10962.7,268.89,2033,1038.742
0.0093,1.219,136,99.43,162.7,634
0.0126,2.438,6943,271.16,1322.2,1441.1
0.00607,0.79,17700,315.09,2199,1775
0.0131,1.5,2099,41.53,609,2562
0.00782,0.25,9800,218.16,3008,6403
0.00811,4,12000,313.78,3004.6,644
0.008,1,17650,240.74,1997,2420
0.00811,1,12030,314.48,1500.1,1366
0.00598,3.203,6980,216.22,2190.9,1038.4
0.008,3.49,7850,240.01,999,712
0.00393,1,3040,64.09,2823,4075
0.01,2.25,3266,47.79,183,492
0.00811,3,2010,202.49,1000.3,834
0.00782,0.25,9800,198.8,1504,5418
0.0107,4,5890,259.99,2016.7,1056
0.01,2,5000,165.91,795,1690
0.0095,1.84,15169,257.78,324,489.03
0.00811,3,7010,185.25,2495.9,1789
0.0077,1.65,17650,289.78,3544,2093
0.0104,3.8,19610,219.75,1014,686
0.0104,3.8,17650,157.77,828,744
0.01,1,10000,119.84,1513,3861
0.00578,3,14710,218.34,5029,2035
0.0074,3.8,17660,307.57,2500,709
0.00998,3,4021,99.02,270,515
0.008,2.44,12750,97.82,1590,1675
0.00781,3,9810,74.74,2007,1920
0.00803,6,13720,219.33,999,367
0.0082,5.37,13720,280.49,1505,448
0.00787,3,14710,158.13,3010,1991
0.01262,3.658,6964,240.4,3905.3,1941
0.0128,1.93,6895,155.37,2698.4,2993.7
0.00781,3,6770,254.32,1076,903
0.0108,3,17650,341.87,1511,539
0.01,1,2059,51.95,526,2538
0.00996,0.96,2971,114.81,1283,4019
0.00399,0.5,5880,200.02,4444,4196
0.00607,0.79,12750,188.79,2209,3054
0.00384,0.799,7840,194.54,5013,3830
0.0104,3.8,9810,234.77,1111.1,769
0.00778,6,17850,336.24,1984,330
0.00598,4.005,6977,227.73,2979.1,942.9
0.008,2.44,14700,317.2,2685,918
0.00585,6,7840,159.04,5003,1309
0.008,0.4,3020,98.03,4978,9429
0.01,2,10000,202.31,869,1329
0.01,1,3432,55.3,365,1981
0.00581,1,5880,139.39,3353,4032
0.01,4.966,15690,243.88,1666,690
0.00801,1.002,13730,153.95,501,1330
0.0108,3,5880,179.68,1001,1313
0.0078,1.5,14710,211,1512,1511
0.008,1.8,996,170.81,999,1228
0.00805,1,9800,299.79,2014,1663
0.0101,1.15,265,27.75,197,837
0.007,0.98,7498,266.08,2936,2850
0.00932,3.048,11066.1,309.37,1025.3,519.529
0.00394,3.12,922,64.82,1271,657
0.0082,5.37,14710,311.21,2299,462
0.00578,2,6860,199.77,3441,2155
0.00601,1,5100,66.81,652.7,2270
0.00801,3,9810,229.38,1000,771
0.01001,3,14000,241.49,1850,1103
0.00776,3.12,1677,169.81,501,563
0.008,6.05,7850,274.22,2703,687
0.008,0.78,7850,170.02,2206,3921
0.01,1.75,3462,60.89,292,986
0.008,1,13730,189.77,2018,2950
0.01075,5,13720,260.19,1014,490
0.00574,0.625,13790,82.34,1315.3,3533.2
0.00803,6,17950,289.19,998,290
0.0106,0.76,6888,184.29,1451,3722
0.00578,2,17650,301.67,3441,1492
0.008,5.03,12750,316.63,2704,465
0.01,4.966,16000,244.15,367,246
0.01,2.5,1638,138.97,1633,1760
0.0095,1.84,2758,91.67,496.8,1337.72
0.00578,2,7840,239.06,3441,1767
0.008,1,2977,149.44,2008,3660
0.00781,3,17750,157.58,1984,1504
0.00581,1,11760,179.34,1499,2191
0.006,0.68,101.3,30.8,213.5,1026
0.008,1.57,12750,238.67,1595,1462
0.00781,3,9610,274.93,3942,1341
0.008,1.57,7850,164.02,2707,2810
0.00617,2.667,6895,248.03,1356,942
0.012,1.44,294,27,200,912
0.0131,2.5,2128,40.38,555,1450
0.00801,1,6860,187.59,4000,3680
0.01,4.966,18000,334.62,1194,305
0.0101,0.6,314,34.33,548,2552
0.01,1.5,2873,123.87,1035,2514
0.00796,1,17650,286.09,2000,1930
0.00932,3.048,18029.8,346.66,2037.1,609.059
0.00598,4.8,6869,227.17,2979.1,798.3
0.00993,3.12,1667,109.74,473,782
0.01,1.25,1010,127.54,1208,2513
0.01,2.5,2108,77.4,484,1039
0.0152,2.456,4992,222.82,2960,2329
0.0134,3.658,15511,318.9,2032.1,810.3
0.0077,2.6,11790,312.81,6000,1500
0.0108,3,11760,318.55,2781,838
0.008,0.78,9800,289.86,1000,1729
0.0082,5.34,9810,81.21,1011.1,742
0.01,4.966,14000,317.73,1688,454
0.008,0.99,9810,178.45,2014,3170
0.00601,1,3040,78.67,1759,3938
0.00796,3,6860,247.23,2000,1072
0.0141,1.524,11063,296.76,2712,1599.4
0.00951,1.73,6870,276.24,2058.3,1858
0.008,2.23,12750,217.32,1620,1229
0.00811,4,18030,346.23,752.5,216
0.0131,1.75,2746,45.64,732,2457
0.0108,2,5880,219.03,1001,1686
0.01,1,1422,50.64,280,1536
0.0151,6,11760,177.73,778,626
0.0131,2.75,2020,43.23,657,1460
0.008,1.57,9800,230.37,5034,3010
0.0151,2.366,5001,248.81,2220,2069
0.01,2,1069,40.47,174,515
0.00622,0.914,6895,177.75,1722.1,3154.6
0.0082,6,14710,329.88,2762,423
0.01,1,10000,109.16,444,1914
0.00607,1,2059,53.39,1116,2986
0.01,4.966,14000,317.4,3093,689
0.00801,3,9810,264.77,4000,1400
0.008,2.44,9800,149.16,1590,1600
0.00993,3.12,1265,117.04,520,788
0.0079,0.895,11760,157.36,953,2291
0.00578,3,6860,158.21,3335,1803
0.00803,3,13730,285.6,2001,795
0.01,1.25,1353,128.06,1434,3005
0.011,6,9800,229.29,948,495
0.011,6,9800,269.88,1594,526
0.0108,3,13720,138.36,498,683
0.01,2,13720,110.15,803,1395
0.011,6,12750,310.68,3117,654
0.00811,3.66,18020,257.5,501.1,311
0.00578,3,13720,77.61,4997,3047
0.007,0.98,9829,297.19,3465,2247
0.00585,6,13720,136.95,3380,1005
0.00622,0.914,10343,215.12,2657.8,3138.8
0.01,2,10000,225.95,3140,2209
0.01075,4,5880,260.28,1010,766
0.01001,3,14000,317.4,1842,636
0.0141,1.524,11029,263.36,1008.9,1574.1
0.00607,0.79,9800,279.86,5004,2458
0.00622,0.91,6895,134.55,3878,5382
0.00999,0.6,1294,40.47,245,2010
0.00999,0.6,1834,98.86,1121,4891
0.01,2,8000,190.17,732,1380
0.00578,3,15690,159.06,3335,1730
0.00607,0.79,9800,158.26,2680,3908
0.0093,2.438,143,87.38,161.4,334
0.0108,1,17650,239.66,1514,2153
0.00585,6,6860,180.54,1499,543
0.01,4.966,13720,315.51,3880,894
0.00384,1.549,7840,248.1,3958,1700
0.01,1,13720,131.28,1507,3319
0.0128,0.914,6895,178.44,1884.8,3627.8
0.01262,5.563,6964,211.19,4000.2,1727.8
0.008,0.78,12750,310.68,994,1202
0.0151,6,11760,238.96,519,425
0.00781,3,13830,301.97,1103,534
0.01,1,10000,105.11,343,1624
0.0151,6,13720,280.49,1027,512
0.00776,2.08,745,123.97,1277,1215
0.01,2,13720,99.17,517,1067
0.01,2,9000,290.76,1891,1354
0.01001,3,19610,348.73,3029,987
0.0078,6,6860,194.6,1001,480
0.01,1,16000,109.45,712,2227
0.00778,6,13830,126.84,1984,840
0.008,1.57,14700,230.55,1601,1495
0.00799,3,6860,163.3,2002,1591
0.01,2,19610,194.04,531,673
0.01,2,14000,119.14,2638,3299
0.00384,1.55,2940,195.14,3984,1922
0.00578,2,7840,218.78,3441,1911
0.01,2,4021,45.98,3145,4210
0.00998,1.5,6963,179.01,1572,2497
0.008,0.79,14700,239.85,989,1604
0.00787,3,14710,261.21,1000,571
0.01,2,1079,46.65,952,1759
0.00617,2.667,6895,258.1,1356,905.1
0.00617,3.658,6895,254.63,4068,1271
0.00953,3.048,6964,250.22,2020.4,1306
0.00801,3,9810,204.95,3987,1860
0.00795,2,7840,98.72,1439,2128
0.01,1,703,82.44,102,568
0.00935,1.359,7030,279.75,2025,2160
0.01,1,14000,210.65,1387,2409
0.01001,4.966,19610,267.26,3202,1232
0.00796,3,17650,324.26,2000,653
0.00782,0.25,9800,159.19,1504,6327
0.008,1.97,12750,233.72,996,950
0.00776,2.08,2167,110.33,484,956
0.0151,6,14710,260.17,1536,681
0.01075,5,14710,301.14,1010,402
0.0104,3.8,19610,268.29,2218,1104
0.008,2.44,9800,188.63,2190,1643
0.00792,0.5,7840,260.63,2013,3273
0.01075,5,9800,239.59,1010,584
0.00622,0.91,10343,263.57,7566,4407
0.00811,4,18040,256,2022.9,885
0.01,1,16000,189.37,825,1914
0.0104,3.8,19610,311.24,2760,1069
0.008,0.97,9800,281.01,1595,1912
0.00805,15,9800,290.9,2002,223
0.00811,3.66,10010,211.32,4995.8,1796
0.00384,1.549,14710,272.6,3982,1589
0.0101,0.6,216,42.01,246,1414
0.008,5.03,14700,305.19,1598,381
0.00998,1,6963,93.19,733,2915
0.00782,0.25,7840,199.49,2013,6024
0.00578,3,19610,198.14,1493,792
0.008,0.78,2940,205.16,4966,4590
0.008,1.645,15700,321.32,1564.8,826
0.0078,7,17650,240.74,1502,426
0.00558,0.864,7140,206.75,4400,3520
0.008,0.99,17550,208.97,3977,5100
0.0108,2,6860,259.15,995,1477
0.0146,6,15690,321.57,2478,689
0.00578,2,6860,39.72,3441,3209
0.01001,3,15690,243.45,491,439
0.00617,5.512,6895,250.52,4013.8,937.9
0.01077,0.864,7030,213.48,3820,4210
0.01001,3,11760,224.68,4377,2236
0.011,6,12750,280.53,2179,602
0.00782,0.25,13720,220.43,3002,6915
0.0082,5.34,17650,229.43,2010,762
0.00993,2.08,2873,108.27,405,1065
0.008,0.79,2940,169.96,995,3281
0.00578,3,9800,77.99,1493,1163
0.0078,6,9810,204.06,4020,1210
0.0113,1.829,6929,228.27,2057.1,2271.3
0.00811,3.66,6980,275.81,1004.6,680
0.01,4.966,12000,304.82,2321,579
0.01001,3,3000,211.61,785,969
0.00805,15,13720,281.6,1527,150
0.01,1,13720,97.02,499,1832
0.011,6,12750,280.53,1611,473
0.00787,6,14710,116.61,1000,508
0.01001,3,17650,256.27,1211,781
0.00803,3,17650,275.8,1005,538
0.00578,3,9800,219.26,1493,773
0.0093,1.219,134,83.78,161.4,561
0.01,1,13720,96.06,375,1533
0.0126,4.877,6787,260.6,1346.2,870.9
0.00607,0.79,9800,260.84,3198,2491
0.00801,1.002,13730,77.47,998,2510
0.0151,3.178,4992,215.57,2220,2011
0.008,0.99,13730,119.76,2002,3770
0.008,1.57,9800,148.22,2239,2659
0.01001,3,20000,267.12,990,643
0.008,1.57,9800,83.98,1601,2643
0.00578,3,14710,98.48,3335,2049
0.00801,1,13730,65.45,2000,4210
0.00998,2,7061,158.73,3349,2952
0.0129,0.96,2157,79.64,392,2448
0.006,0.8,113,26.71,199,682
0.00607,0.79,12750,237.81,2708,2829
0.00585,5,17650,156.6,1499,571
0.00811,3,3000,133.78,2497.7,2026
0.00798,1.65,13720,275.57,1439,1116
0.0078,7,17650,332.23,1502,235
0.00578,2,15690,116.58,1493,1393
0.00801,3,6860,153.32,501,665
0.00998,1,4315,131.54,2276,4344
0.008,0.99,9810,138,3999,5850
0.00805,2,13720,320.84,2784,903
0.0123,0.74,550,126.05,100,780.1
0.00796,3,6860,58.92,4000,3012
0.012,1.2,294,32,500,1910
0.00795,2,5880,239.23,985,1290
0.00803,4,15690,301.41,2787,802
0.008,1,17650,180.08,982,1680
0.008,0.78,9800,198.8,1005,2333
0.00999,0.6,2658,56.13,418,3441
0.00805,15,9800,230.3,2002,269
0.01001,3,3000,212.27,454,680
0.0131,2,1569,34.8,446,1473
0.00999,0.6,2295,58.3,502,3860
0.008,1,9810,179.6,2029,3110
0.00585,5,9800,117.58,5003,1593
0.0082,5.34,17650,323.28,1489,332
0.00801,6,9810,87.91,1002,600
0.00578,3,5880,98.24,4944,2767
0.00796,3,17650,201.79,2000,1293
0.01001,3,13720,314.52,6463,1974
0.0082,5.34,17650,220.17,2010,786
0.0128,1.93,5171,225.83,1898,2454
0.00578,2,14710,300.05,5029,1742
0.008,1.57,14700,209.12,2707,2456
0.0093,0.61,117,74.57,119.3,752
0.00585,6,13720,280.49,1499,265
0.0146,6,15690,239.81,1643,746
0.0108,3,13720,281.07,1996,1012
0.0082,5.37,13720,198.99,1505,626
0.00811,3,14020,235.86,252.1,267
0.01262,1.829,6757,252.33,1979.8,2123.7
0.00993,2.08,3403,127.78,216,541
0.008,3.49,14710,204.95,1000,619
0.008,1,809,66.7,148,674
0.0151,4.017,6463,251.11,1480,1061
0.0134,3.658,1732,185.54,2033.6,1431.4
0.0134,3.658,5182,265.39,2027.9,1312.5
0.00811,3.66,14010,327,1501.3,419
0.01,1,13720,96.06,581,2016
0.00811,3.66,13980,236.82,4020.1,1595
0.00999,0.6,1138,41.48,242,1991
0.00598,4.8,6937,168.14,1113,554.9
0.0126,1.83,6870,268.45,1316.7,1755
0.011,6,9800,259.82,2287,760
0.00578,2,13720,199.89,4997,2755
0.00925,3.05,6870,213.87,1994.4,1488
0.01,2,15690,132.48,1383,1882
0.00993,2.08,2520,115.14,412,1069
0.008,2.54,7850,288.06,1606,924
0.00809,1,9810,249.59,1964,2260
0.008,0.99,17650,311.93,1001,990
0.008,0.79,7850,229.97,995,2437
0.0093,1.829,121,69.58,119.3,355
0.0077,1.65,17650,241.17,1647,1418
0.00581,1,13720,300.99,1499,1124
0.008,0.79,14700,198.77,995,1863
0.01,2,11760,101.86,641,1280
0.00598,4.8,7007,245.9,2190.9,612.9
0.011,6,14700,311.31,2141,475
0.0151,4.017,6551,270.11,2170,1176
0.01,1,12000,98.41,499,2011
0.008,1.57,4900,92.51,1595,3098
0.0077,2.6,14710,227.58,1742,1093
0.00782,0.25,9800,119,1504,7065
0.00801,3,17650,254.17,1000,576
0.008,3.49,14710,124.69,999,793
0.0108,1,7840,259.62,1514,2373
0.00581,1,14710,259.14,3353,2683
0.00802,1.57,14710,267.35,2689,1770
0.011,6,17700,270.56,1009,358
0.01075,6,14710,301.14,1540,418
0.00585,4,17650,97.06,1499,809
0.00776,2.08,1079,105.3,288,605
0.008,5.03,14700,330.83,3201,572
0.01,1.5,2785,123.64,1046,2514
0.008,0.78,4900,238.24,4010,3499
0.01,1,14000,186,2120,3598
0.0151,4.016,4992,246.14,2210,1478
0.01001,3,12000,228.32,3814,1983
0.008,1.57,7850,288.06,5034,1859
0.01146,1.727,7000,274.85,998,1740
0.0082,5.37,14710,198.86,1505,626
0.00799,1,6860,154.26,2002,3420
0.00622,0.914,7030,222.46,3851,3696
0.00775,1.008,6860,151.23,500,1760
0.0131,2.25,2207,38.84,510,1475
0.00578,3,6860,179.4,5029,2174
0.00394,2.08,3040,58.11,666,751
0.0131,2.75,2618,43.01,612,1490
0.00999,0.6,2187,97.8,1050,4888
0.01,1,1530,73.94,561,2483
0.00795,2,11760,279.51,1495,994
0.0085,1.8,9800,269.88,1655,1395
0.01001,4.966,19610,347.73,999,241
0.0134,3.658,5127,203.08,2026.4,1718.3
0.015,5.296,6750,230.52,674,720
0.0104,3.8,11760,232.72,1014,721
0.00776,2.08,4089,112.03,588,1150
0.00585,5,19610,218.64,1499,464
0.00811,1,14020,326.76,1260.6,1103
0.008,1.57,17700,346.59,2690,1070
0.0104,3.8,14710,98.48,2270,1884
0.00998,1.5,6865,86.75,710,2166
0.008,1.57,12750,310.68,2679,1098
0.00999,0.6,1549,40.85,237,1998
0.00801,6,17750,259.25,501,180
0.008,2.51,4900,241.39,996,1046
0.00998,1.5,6865,212.05,2544,2468
0.00581,1,11760,157.82,5019,5475
0.008,0.78,4900,192.98,3206,4147
0.00795,2,11760,260.33,1495,1086
0.00805,2,17650,301.67,2784,1453
0.00585,4,15690,98.44,3318,1622
0.008,1.57,9800,170.53,2234,2467
0.0141,0.991,8616,267.03,2701.2,2678.3
0.00785,1,6770,273.29,2010,2420
0.01,2,14000,169.19,375,726
0.0146,6,15690,331.28,1651,447
0.01075,6,6860,278.25,2045,693
0.01,2,18000,340.59,1126,610
0.0108,2,13720,158.07,1001,1465
0.00798,6,9980,211.04,1513.4,531
0.0151,3.178,6453,270.35,2220,1427
0.00607,0.792,9800,203.96,2199,2870
0.00578,3,9800,119,4966,2384
0.008,1.57,4900,223.26,3978,2926
0.01,1,14000,149.14,1997,3932
0.00998,1.5,6963,99.39,1010,2504
0.0134,3.658,1090,162.19,2037.3,1431.4
0.00803,6,13730,102.61,1999,910
0.008,0.78,2940,100.66,1623,4656
0.00805,2,13720,320.84,999,593
0.01,1,10000,142.49,2791,4949
0.00585,5,17650,137.3,1499,595
0.0095,1.84,15169,202.78,325.4,574.21
0.00578,2,17650,239.66,3441,1966
0.01,2,16000,336.99,4657,1668
0.0102,4.877,6893,136.65,2630.6,1593.1
0.008,2.44,9800,249.71,1584,1105
0.0141,1.524,11097,302.53,1623.1,1435.3
0.01,2,2059,45.97,493,1235
0.01,2.5,3119,105.98,875,1522
0.008,0.99,17650,226.36,2008,2670
0.00935,2.007,7030,279.56,3375,1970
0.00932,3.048,11100.6,309.39,4095.8,1217.803
0.00585,4,7840,280.66,3318,859
0.00801,3,13730,202.91,4000,1968
0.01075,6,5880,200.47,1010,653
0.01001,3,17650,339.03,1635,582
0.00384,0.8,14700,301.07,4991,2335
0.0131,3,2059,56.5,1150,1975
0.00803,6,6860,97.18,2004,1040
0.01001,4.966,19610,260.62,971,439
0.00801,6,6860,120.21,498,360
0.00607,1,3040,48.77,512,1779
0.01,4.966,15690,247.93,970,458
0.01075,6,6860,199.77,1010,646
0.01,2,13720,121.33,1825,2420
0.00811,5,16010,247,500,246
0.0101,0.6,265,38.28,276,1640
0.01,4.966,18000,337.09,2339,550
0.0108,2,6860,261.17,1996,1791
0.01,1,14000,134.31,1644,3578
0.00785,1,6670,73.1,1068,3150
0.008,3.49,14830,265.25,2004,793
0.00782,0.25,11760,158.29,1504,6175
0.0093,1.829,121,101.47,119.3,320
0.00999,0.6,2795,53.41,483,3838
0.0108,3,7850,240.01,497.2,698
0.00811,3,6970,276.48,4036.1,1485
0.00925,1.73,6870,250.66,4055.6,2345
0.01,2,7000,273.1,3223,1963
0.00787,6,14710,228.46,1000,359
0.0077,2.6,14710,228.89,1744.4,1093
0.01075,6,13720,280.49,1531,487
0.0129,0.96,2599,79.41,392,2479
0.008,1.4,997,162.13,999,1706
0.0134,3.658,3464,201.32,2051.1,1700.3
0.00578,3,6860,199.77,1493,961
0.0131,1.5,1844,41.62,705,2562
0.00796,1,9810,199.8,4000,4080
0.008,1.57,12750,270.26,3239,1879
0.0085,0.6,7840,215.71,3271,4432
0.01001,3,3000,212.05,1615,1322
0.008,3,17750,282.03,989,523
0.00986,0.601,5880,185.83,3809,5651
0.01075,4,15690,178.32,1010,747
0.00778,6,17850,340.04,3916,720
0.00801,6,9810,249.59,501,240
0.00399,0.5,13720,238.72,4444,4307
0.00585,4,17650,156.6,4951,2107
0.00585,5,17650,302.77,5034,995
0.0131,2.75,2020,51.61,1068,2041
0.0141,1.524,11029,283.67,1627.2,1618.3
0.00384,0.8,9800,203.96,7463,4671
0.01,2,11760,139.08,2625,2976
0.00795,2,7840,79.85,1439,2186
0.01,2,16000,200.06,868,1107
0.008,1.57,12750,239.74,2201,1740
0.00574,0.625,6895,152.81,5247.7,6435.4
0.00782,0.25,7840,97.76,1504,8051
0.0129,0.96,2108,143.85,1088,3923
0.01,2,19610,100.97,513,822
0.008,0.78,9800,224.29,3179,3713
0.0108,1,17650,300.56,1504,1504
0.0131,1.75,1294,45.98,886,2439
0.0108,5.8,11760,205.65,1004,516
0.00778,6,7160,77.89,3953,1770
0.01,2,17650,98.97,404,772
0.0128,0.91,10343,255.39,2820,3129
0.008,1.75,9933,248.38,3953,2120
0.01,4.966,18000,258.99,1203,508
0.00607,0.79,12750,270.26,2708,2252
0.01075,6,14710,260.79,1540,529
0.01001,3,14000,240.42,2177,1246
0.00811,2,18010,347.21,2001.3,751
0.008,3.49,12750,212.22,2004,998
0.0131,2,1961,34.66,428,1463
0.0104,3.8,11760,300.77,1995,686
0.00805,2,15690,301.41,2784,1290
0.00781,3,9810,192.81,986,850
0.00581,1,17650,117.13,1499,2459
0.01001,3,9800,286.88,2281,1049
0.0093,2.438,119,91.73,119.3,233
0.0095,1.84,11032,287.22,345.6,552.13
0.008,1,191,37.81,59,247
0.008,1.57,9800,242.56,3983,2340
0.00384,0.799,14710,301.14,4006,1939
0.0108,2,13720,118.71,546,1053
0.012,1.8,294,73,400,1131
0.01105,1,7840,199.49,962,2573
0.00801,1,6860,208.9,1000,2350
0.00801,3,13730,160.02,2000,1364
0.00787,6,14710,138.65,1000,473
0.00578,2,9800,198.8,3441,1908
0.00993,2.08,2099,120.14,422,1072
0.00801,3,13730,242.87,1000,645
0.01,2,14000,115.34,1516,2113
0.0141,1.524,11029,282.52,1627.2,1621.5
0.0077,2.6,14710,227.14,3527.8,1907
0.008,0.78,14700,279.67,1603,1765
0.0129,0.96,1952,50.69,207,1459
0.008,1.57,12750,239.74,1007,1118
0.00778,6,17650,306.77,1035,250
0.01,1.25,1177,122.34,1081,2531
0.0151,6,11760,279.51,519,367
0.00801,3,9810,278.98,4000,1327
0.008,0.78,9800,240.44,1000,2121
0.00803,6,17550,112.08,1999,970
0.0112,3.66,10446,198.69,6766,3155
0.00545,2.511,9590,294.37,4394.4,1082.4
0.0146,6,15690,280.71,1656,624
0.0131,1.75,3040,32.24,332,1441
0.00776,3.12,2226,172.25,454,556
0.00781,3,6960,81.93,1050,1407
0.00601,1,7100,87.92,950.2,2692
0.008,1.57,17700,119.29,996,1462
0.0108,1,6860,199.77,2726,3550
0.0108,3,14710,320.2,498,333
0.01,4.966,7000,179.21,1638,1063
0.00585,5,13720,300.99,1499,264
0.01,2,3472,122,984,2009
0.011,6,9800,239.59,968,466
0.008,1.75,10088,249.08,2582,1816
0.00578,2,13730,299.25,2650,944
0.008,1.57,4900,175.73,2701,3149
0.0077,2.6,11790,254.18,2500,1118
0.00993,2.08,686,126.43,755,1187
0.00998,3.5,8924,114.42,2454,1953
0.00796,3,13730,79.63,2000,1759
0.01,2,15690,125.61,312,643
0.008,0.78,9800,134.13,1576,3785
0.01,1.25,2383,57.84,342,1545
0.00805,10.94,17650,199,1511,327
0.008,0.78,7850,90.72,1599,4225
0.00607,0.79,7850,192.39,2199,3160
0.00801,3,9810,190.77,2007,1374
0.0126,2.74,6870,247.76,663.9,1087
0.01,4.966,17650,256.69,1857,776
0.00999,0.6,1775,38.86,235,1998
0.01,2,12000,131.68,2054,2580
0.008,3.5,3003,125.85,2004,1466
0.0129,0.96,2354,78.88,389,2460
0.00805,0.5,11760,279.51,2795,3314
0.0151,6,14710,178.31,775,589
0.008,1.4,2978,138.73,1002,2119
0.008,0.78,7850,158.92,2217,4088
0.008,1.57,17700,213.96,1001,1113
0.01,1,14000,188.51,433,1335
0.00811,2,5000,254.08,1250.2,1379
0.00585,5,9800,259.82,3308,654
0.008,0.8,108,59.14,60,283
0.0104,3.8,9810,190.31,666.7,734
0.00384,0.799,14710,321.16,4942,2000
0.00811,3,17990,346.97,1255.3,348
0.0095,1.84,13790,286.67,2667.6,1473.39
0.00803,3,13720,300.99,1487,596
0.0152,2.456,4992,240.68,3010,2302
0.008,0.79,12750,239.74,989,1739
0.015,5.067,6980,272.91,406,441
0.00785,3,9810,91.01,2028,1825
0.00585,4,17650,197.48,3328,1294
0.00811,1,12060,314.03,4018.4,1742
0.00617,5.512,6895,249.9,4000.2,926.8
0.00805,10.94,13720,118.7,2030,514
0.008,2.54,7850,280.19,1595,966
0.00811,3.66,17990,256.8,4021.3,1741
0.00801,3,17650,97.06,501,544
0.008,1.57,12750,280.53,3250,1772
0.01,4.966,11760,222.49,3686,1278
0.0093,1.219,198,73.85,298.3,964
0.00811,3.66,5010,253.8,5014.6,1594
0.00799,1,9810,234.56,1001,1870
0.0108,3,17650,157.77,498,571
0.00801,3,9810,176.62,500,593
0.00399,0.5,11760,237.89,4444,4047
0.00998,2.5,7061,208.08,2378,1999
0.00578,3,9800,238.53,3314,1181
0.008,0.393,2520,113.25,4713,8739
