m.1,kPa,kg m-2s-1,Â°C,m,kW m-2
0.96,932,308,48.56,0.00996,1532
1.4,106,144,32.53,0.008,412
2,3119,608,44.15,0.0131,2011
6,14000,1004.5,236.12,0.00798,363
3,13720,1490,317.48,0.01001,589
1.04,1579,805,47.34,0.00394,1570
1,13730,2000,259.86,0.0108,2277
0.96,2010,1113,146.17,0.0129,3952
2.08,1275,383,111.27,0.00776,731
2.6,14710,4301,295.07,0.0077,1546
3,17360,1967,279.94,0.00781,941
15,17650,1991,260.2,0.00805,256
2.5,8924,1355,87.02,0.00998,1998
5,12010,5010.9,224.26,0.00811,1499
3,9800,1517,279.86,0.0108,949
3.8,17650,910,167.81,0.0104,744
2.424,4992,2410,107.24,0.0152,2912
6,9800,991,279.86,0.011,373
4.966,10000,6635,210.56,0.01,2081
1.8,9800,1655,252.62,0.0085,1523
3,3256,678,44.48,0.0131,1484
3.49,2940,1005,101.84,0.008,1030
3,13730,4000,217.2,0.00801,1988
2.6,11760,1999,145.2,0.0051,1174
6,10020,1251.4,210.09,0.00798,466
4,11760,4992,198.68,0.00585,1496
4.966,7000,1148,189.45,0.01,840
1,9900,1941,249.57,0.008,2270
1.57,7850,4968,221.73,0.008,2845
0.25,7840,2013,138.96,0.00782,7293
0.79,7850,2708,254.2,0.00607,2683
5,13720,3359,260.19,0.00585,685
3.12,3275,659,118.75,0.00776,830
0.8,14700,4943,310.28,0.00384,2180
1,11760,2730,280.67,0.0108,2308
6,11760,2014,317.61,0.00803,305
1,6963,752,109.37,0.00998,2936
0.241,1000,5165,83.99,0.008,9799
3,9810,2002,183.71,0.00799,1374
2.6,14710,2972.2,312.06,0.0051,709
1.15,265,366,33.49,0.0101,1250
1.93,10343,5438,260.72,0.0128,2968
1,9810,2002,143.17,0.00799,3470
1.93,7030,942,228.53,0.0128,1782
5.34,17650,2283,322.14,0.0082,500
2.365,6482,1100,234.68,0.0151,1508
6,9810,1995,172.48,0.0078,710
2,9800,2745,161.04,0.01,2719
2.438,6893,5478.2,184.57,0.0102,3116.7
0.799,7840,7460,190.48,0.00384,5011
0.96,1324,217,49.49,0.0129,1501
0.96,1638,1109,111.67,0.00996,3473
2,11760,432,100.9,0.01,992
0.991,11029,1613.6,301.5,0.0141,1744.5
1.57,14700,2696,322.21,0.008,1123
1.57,17650,3201,306.77,0.00802,1810
5.03,17700,2206,296.48,0.008,584
1.627,5001,2160,263.96,0.0152,509
2,14000,1965,325.74,0.01,841
0.79,12750,1008,292.71,0.00607,1245
3,13730,996,307.96,0.008,480
1.84,15169,1333.8,286.67,0.0095,933.88
1.645,15700,3444.4,336.16,0.008,1268
1.627,5021,2100,264.2,0.0152,1740
5,18000,2525.6,346.67,0.00811,449
4.966,5000,4025,165.91,0.01,1972
2.44,17700,2701,301.7,0.008,1267
1,9810,1003,296.86,0.00785,1610
1.6,14700,2696,281.63,0.008,1596
0.241,520,3774,75.02,0.008,7661
0.79,9800,4994,269.88,0.00607,2835
2,17650,1493,117.13,0.00578,1383
0.79,14700,3189,242.85,0.00607,3074
6,11760,499,259.3,0.01075,266
1.27,8616,1621.8,261,0.0141,2205.1
3.66,6990,1001.6,185.02,0.00811,895
5,14030,751.2,236.59,0.00811,357
0.5,205,198,37.92,0.008,1241
3,10000,3004.1,210.56,0.00811,1598
0.96,804,203,43.24,0.00996,1090
1,13720,5030,319.89,0.00581,2075
1.5,7944,479,90.12,0.00998,1518
1.008,6860,500,76.17,0.00775,2020
3,5000,2519.1,163.84,0.00811,1964
4,19610,1007,300.8,0.01075,443
1.5,1638,871,42.78,0.0131,2992
0.96,628,194,24.22,0.00996,1082
0.99,17650,1007,298.51,0.008,1080
3,17650,500,311.93,0.00801,266
1,13720,2711,320.84,0.0108,1659
3.8,17650,5497,240.74,0.0074,2046
3,6860,1000,212,0.00801,905
4.966,18000,587,258.78,0.01,310
3,11760,1493,218.54,0.00578,752
1.84,11032,1355.4,286.67,0.0095,1126.34
2,12000,973,120.31,0.01,1675
3,13630,3930,301.95,0.00781,1155
2,13720,1493,239.79,0.00578,953
2,19610,1040,174.01,0.01,1168
1.75,10043,7712,249.71,0.008,3564
0.991,8685,2699.8,250.36,0.0141,3094.7
3.12,2432,448,168.65,0.00776,554
1,14727,3521.8,278.61,0.008,3042.4
3,13720,498,178.46,0.0108,622
2.6,11790,3250,278.78,0.0077,1118
3,2990,1002.4,133.82,0.00811,1176
4.8,6937,2230.6,252.62,0.00598,629.5
4.966,9800,6643,289.12,0.01,1632
5.03,12750,4009,309.66,0.008,814
0.96,373,584,67.03,0.00996,1931
2,1971,1175,122.61,0.01,2021
4.966,10000,895,210.34,0.01,589
3,6860,4000,262.17,0.00801,1547
1,2040,160,32.28,0.01,999
3.49,12750,2004,270.26,0.008,749
1.65,17660,1763.9,341.93,0.00798,737
6,13720,773,239.79,0.0151,512
3.66,16020,750.8,246.45,0.00811,448
3.66,12020,2514.7,314.41,0.00811,621
1,13730,980,224.47,0.008,1640
1.727,6964,3932.4,270.79,0.00953,2191.5
1.627,5011,2180,264.08,0.0152,1924
2.08,1765,504,128.52,0.00993,1169
5,19610,1010,280.86,0.01075,422
1.97,2940,1601,171.79,0.008,2037
2,1373,451,34.53,0.0131,1476
2.08,1089,673,140.57,0.00993,1183
1.549,14710,3982,244.85,0.00384,1800
1.65,17650,2217,305.32,0.008,1337
1.803,13790,950.2,270.83,0.01054,943.345
3,11760,6358,228.61,0.01001,2988
3,9810,500,112.94,0.00801,687
1.5,4021,281,83.3,0.00998,1044
0.864,7170,3835,250.96,0.00558,2910
2.08,2805,942,51,0.00394,997
0.597,6895,2006.9,178.67,0.00795,4416.4
3,13720,2803,320.84,0.00803,716
3,13720,3335,178.92,0.00578,1515
2,1569,270,29.29,0.0131,1012
3.8,17660,1252.8,242.55,0.0104,689
5.34,9800,1999,178.58,0.0082,888
0.78,9800,1587,111.88,0.008,4072
3.49,2940,2004,165.82,0.008,1279
3,16000,5325,242.43,0.01001,2991
2.6,9800,3998,271.87,0.0051,1174
4.018,5001,3900,183.41,0.0151,2259
4,10010,6011.8,210.44,0.00811,1962
3.8,17660,5500,241.69,0.0074,2046
5,7850,2016.7,280,0.0107,734
0.799,9800,5013,282.92,0.00384,2489
5,4980,4992.2,162.63,0.00811,1921
3.8,19620,2000,326.24,0.0104,697
0.78,7850,2706,158.92,0.008,4499
2.6,14710,3250,253.93,0.0077,1512
6,17460,1076,132.36,0.00778,520
3,14000,569,233.1,0.01001,550
1.6,14700,3191,311.31,0.008,1422
3,17650,1000,232.49,0.00801,633
0.5,11760,994,259.3,0.00805,2396
1.93,10343,3783,281.9,0.0128,1823
2,12000,5087,313.12,0.01,1684
2,10000,2233,156.76,0.01,2491
2,15690,945,187.05,0.01,1232
1.765,516,100,29.05,0.008,256
3,6860,3890,125.18,0.00781,2565
1,16000,569,103.48,0.01,1902
0.8,499,99,65.3,0.006,356
5.03,14700,3179,283.77,0.008,799
1.57,7850,4011,270.11,0.008,2026
1,3040,1055,78.19,0.00601,2970
1.57,4900,1001,93.47,0.008,2332
10.94,13720,2033,280.4,0.00805,254
0.99,17650,1007,127.35,0.008,1980
1,7100,3918.2,109.12,0.00601,4987
2.6,14710,2027,277.58,0.0051,662
4.966,14000,799,236.12,0.01,439
1.57,14700,4979,270.51,0.008,2972
2,10000,2029,213.67,0.01,1944
6,9800,2770,299.79,0.01075,661
2,17650,546,260.24,0.0108,630
1.93,8274,1898.4,280.09,0.0128,1630.9
4.572,6998,5234.2,265.21,0.01262,1771.9
3,17650,1000,309.99,0.00801,437
1.645,15690,1139,270.54,0.008,930
2,7000,5989,271.15,0.01,2305
1.829,6895,2671.3,248.03,0.00617,1779.5
3,11760,562,216.55,0.01001,625
3,13730,2000,159.09,0.00796,1400
1,12000,368,102.47,0.01,1642
3,1569,448,44.38,0.0131,967
4,15690,1509,260.3,0.01075,735
3,6860,1114,150.3,0.00781,1234
0.8,12750,4008,219.31,0.00384,2917
2,16020,1506.8,337.25,0.00811,603
1.93,5171,1898,181.84,0.0128,2754
1.627,5001,2110,263.96,0.0152,501
3.66,3010,2503.1,223.34,0.00811,1083
1.57,14700,3174,250.91,0.008,2286
3.49,14710,1001,327.96,0.008,359
2,7840,4997,259.21,0.00578,2021
2,8000,5331,228.29,0.01,2735
4,9800,993,299.79,0.00803,414
3,17650,498,280.98,0.0108,388
2,11760,1495,97.32,0.00795,1953
3,13730,4000,243.93,0.00801,1730
4,11760,1007,219.42,0.01075,712
1,16000,563,101.8,0.01,1861
1,12000,329,101.75,0.01,1530
1,6963,812,128.07,0.00998,2899
1.5,7100,2839.5,67.11,0.00393,2763
2,7840,2799,97.76,0.00795,2849
1.57,9800,3967,192.71,0.008,3164
6,11760,2033,238.96,0.01075,732
1,3491,670,110.53,0.01,2983
4.966,11760,2321,302.71,0.01,579
4,15690,1499,137.68,0.00585,743
1,608,200,76.94,0.006,616
2.5,6963,1342,112.7,0.00998,2007
2,14000,898,115.1,0.01,1483
6,17700,2243,322.17,0.011,552
5,5000,2008,164.3,0.00811,1041
1.75,1187,938,45.88,0.0131,2465
1.57,9800,3180,270.88,0.008,1725
1.57,14710,1606,188.63,0.00802,1789
5.03,14700,1598,211.14,0.008,620
0.99,6960,1018,248.1,0.008,2100
6,14710,2005,177.39,0.00787,735
1,7840,3353,279.14,0.00581,2185
0.96,1814,407,80.19,0.0129,2431
6,9810,1001,235.41,0.0078,360
3.8,9800,3369,281.97,0.0104,1104
5.37,11760,1510,218.54,0.0082,602
0.96,2775,381,58.25,0.00996,2111
2,17990,503.1,336.6,0.00811,315
1.57,12750,1001,228.52,0.008,1171
2,19610,786,176.56,0.01,965
2.23,12750,1620,310.68,0.008,726
3.178,4992,3080,184.64,0.0151,2387
5.34,15690,1500,311.54,0.0082,353
1,13730,980,297.79,0.008,1190
3,13730,4000,258.21,0.00801,1604
3,19610,3513,266.23,0.01001,1902
4,17650,3308,157.07,0.00585,1444
1.65,19620,1513.9,303.5,0.00774,977
3,17650,488,255.22,0.01001,410
2,18000,393,167.06,0.01,650
1,4119,1966,141.5,0.00998,4240
1.65,17660,4888.9,306.13,0.00792,2581
5,11760,1010,298.8,0.01075,364
6,9810,1999,162.3,0.00803,810
1,6963,235,112.7,0.00998,1280
1,9810,501,218.26,0.008,1450
5.03,12750,1603,261.13,0.008,491
1.57,12750,2707,209.1,0.008,2446
6,13730,4014,304.99,0.0078,810
6,15690,1986,301.41,0.00803,409
3,9810,500,122.9,0.00801,681
3,11760,4688,225.56,0.01001,2351
6,12750,2126,290.66,0.011,536
1,712,150,59.1,0.01,852
4.005,6962,2198.8,246.25,0.00598,732.4
4.966,9800,4811,289.49,0.01,1281
1,15690,962,239.16,0.01105,1658
1.57,9800,2718,299.79,0.008,1260
3,17550,1996,217.02,0.00781,1238
2,18000,327,163.1,0.01,584
3,17650,1493,301.67,0.00578,487
1.8,2992,2000,176.49,0.008,2200
3,14000,668,315.93,0.01001,428
1.008,6860,2000,197.75,0.00775,2950
6,14710,2778,301.14,0.0082,568
3,6860,500,214.86,0.00801,595
1.84,15169,664.2,313.89,0.0095,561.59
2,9800,2804,158.26,0.00795,2430
3,13720,498,240.22,0.0108,511
3,6860,500,121.16,0.008,736
2,16000,380,178.35,0.01,647
2.743,6895,4013.8,264.14,0.00617,1498.8
2,11760,2186,129.18,0.01,2678
2.08,1873,714,58.02,0.00394,775
1.5,981,128,39.39,0.01,513
1,13730,2000,260.07,0.00796,2070
3,20000,2457,269.18,0.01001,1417
2.23,12750,1620,270.26,0.008,953
2.511,9710,4941.7,284.25,0.00545,1346.5
0.78,4900,2206,130.43,0.008,4562
3,6860,5029,240.74,0.00578,1707
0.96,549,482,58.29,0.00996,1890
1.219,136,162.7,99.43,0.0093,593
1,6860,3934,199.77,0.00785,3730
1,13720,2766,281.66,0.0108,2465
1.5,2766,750,42.72,0.0131,2981
0.6,1540,946,84.77,0.00999,4523
1.73,6870,2027.8,278.92,0.00951,1905
2.6,11790,2761.1,161.6,0.0077,1910
3.8,14710,1338,238.65,0.0104,744
1,13378,4137.1,297.24,0.008,2488.3
4,6860,1499,200.88,0.00585,757
0.864,7070,4050,226.59,0.01077,4110
10.94,13720,2030,220.4,0.00805,346
1,7100,649.9,85.54,0.00601,2163
1.57,12750,1595,199,0.008,1743
2,15690,927,183.84,0.01,1197
2,17650,2784,322.14,0.00805,1267
1.84,11032,1333.8,203.89,0.0095,1542.8
2.5,1010,1003,131.77,0.008,1054
3,9810,1000,101.99,0.00801,1118
1,17650,372,97.06,0.01,1478
2,14000,1329,182.34,0.01,1553
2,11760,1495,177.73,0.00795,1442
1,5880,5051,200.91,0.00581,3648
4.966,11760,2844,303.76,0.01,682
1,5100,4520.5,94.75,0.00601,5316
0.99,17650,3994,242.89,0.008,4420
1,13720,467,104.19,0.01,1660
1.565,17650,1630,218.17,0.00796,1639
4,13720,993,320.84,0.00803,294
1.5,2530,121,40.74,0.01,518
3.658,15484,2045.3,297.12,0.0134,949
2,2059,952,47.4,0.01,2013
0.79,12750,989,219.31,0.008,1878
0.78,17700,2684,311.96,0.008,2298
1.5,14710,1529,274,0.0078,1104
2,3354,1652,150.5,0.01,2501
0.5,11760,4444,198.01,0.00399,5180
0.78,9800,2211,144.01,0.008,4062
1,1089,447,66.92,0.01,1990
1.219,200,299.7,99.64,0.0093,870
3,9810,1001,224.39,0.00799,790
2,11760,3145,221.62,0.01,2391
1.57,4900,3978,233.36,0.008,2825
2,14000,803,112.24,0.01,1395
4.966,12000,302,226.14,0.01,255
2,5880,985,159.44,0.00795,1628
2,7000,2726,170.04,0.01,2701
2,14000,1037,120.09,0.01,1585
4.017,4992,2240,233.71,0.0151,1557
1.73,6870,4222.2,197.86,0.00951,2990
2,17650,2004,76.41,0.00795,2535
2,7000,1005,272.91,0.01,1331
3,13730,1063,92.57,0.00781,1062
2,5880,546,180.82,0.0108,1314
1.727,7070,4050,211.73,0.00935,2820
3.658,13807,2031.8,328.82,0.0134,630.6
1.829,6964,1356,239.97,0.01262,2001
0.96,2903,673,63.39,0.00996,3164
4,14710,4982,178.31,0.00585,1797
5,16000,3998.8,337.94,0.00811,737
1.57,9800,2223,229.29,0.008,1997
10.94,13720,1016,239.7,0.00805,186
3,9710,2030,97.87,0.00781,1776
3.048,14237.7,4136.5,299.59,0.00932,1441.63
1,13730,2000,121.66,0.00801,3560
0.78,7850,1000,214.72,0.008,2549
1,13730,1000,220.3,0.00801,1500
3.8,14710,1675,195.23,0.0104,1070
2.51,4900,990,251.35,0.008,1008
0.97,12750,3961,300.75,0.008,2219
6,12750,3714,310.68,0.011,818
2,3530,393,34.85,0.0131,1442
0.991,11029,2712,285.38,0.0141,2429
1.555,13730,1516.7,251.33,0.0077,1233
2.08,2383,465,117.35,0.00993,1166
4,14710,3328,321.16,0.00585,575
3,15690,2784,339.68,0.0108,760
2,14000,2693,129.34,0.01,3267
3.12,1540,629,130.93,0.00993,916
3,15690,3335,300.31,0.00578,952
2,9810,1455.6,260.11,0.00805,1200
2.25,1971,1127,55.77,0.0131,2520
3.49,9810,2004,248.54,0.008,911
3,9810,4134,270.96,0.00795,1380
1.93,6895,1125.5,271.26,0.0128,1684.6
2.08,2864,480,105.7,0.00776,953
1,14710,5030,197.73,0.00581,5200
2,17650,2765,281.97,0.00795,1628
6,10100,2023,219.02,0.00771,620
1,516,150,26.66,0.006,483
6,7060,1047,157.33,0.00778,600
1.57,4900,1001,181.89,0.008,1937
1.25,3079,971,115.59,0.01,2983
2,9980,4020.3,301.03,0.00811,1417
3,11760,989,299.7,0.0108,597
4,14710,1499,218.34,0.00585,552
0.79,12750,3208,199,0.00607,3670
1.75,3256,1767,143.29,0.01,2846
2.5,7944,860,128.35,0.00998,1479
2,18000,288,159.12,0.01,540
3,6860,3335,79.04,0.00578,2221
6,11760,999,208.33,0.00803,387
0.79,9800,2699,237.46,0.00607,2686
3.5,3003,2010,165.02,0.008,1319
5,3010,3989.1,134.93,0.00811,1660
2,14000,636,100.08,0.01,1227
2.5,3354,770,50.22,0.0131,1999
2,17650,2014,260.24,0.00805,1372
1.04,1147,391,96.52,0.00776,1391
3.203,6945,1124.9,188.36,0.00598,772.7
2.007,7030,2025,211.5,0.00558,1550
1.6,14700,3163,239.85,0.008,2393
0.79,9800,989,128,0.008,2701
1.359,6960,4035,251.42,0.00558,2470
3.8,19620,1538.9,198.94,0.0104,1050
2,18000,3058,344.93,0.01,1252
3,6990,4998.4,276.1,0.00811,1725
1.829,121,119.3,59.31,0.0093,363
4.966,13720,1348,232.03,0.01,629
6,9900,1999,133.02,0.00803,890
5.34,15690,1500,220.38,0.0082,568
6,9810,1001,204.06,0.0078,400
3.8,9800,4496,281.97,0.0074,1163
1.5,2059,452,37.1,0.0131,2076
0.6,2422,1013,97.91,0.00999,4907
1.57,12750,1606,117.84,0.008,2269
1.5,1157,728,41.79,0.0131,2580
0.79,7850,2199,180.35,0.00607,3273
0.4,3020,4705,128.79,0.008,7874
1.5,6963,972,199.38,0.00998,2034
3,9810,2000,168.32,0.00801,1423
3,13720,989,300.99,0.0108,567
0.914,6895,2766.2,246.78,0.0128,2851.8
0.78,2940,3195,168.81,0.008,4816
4,14010,501.2,315.83,0.00811,220
2,13720,1493,281.07,0.00578,774
0.785,14710,1597,290.94,0.00807,1620
0.99,6860,4011,196.62,0.008,3890
4,17650,2749,341.87,0.01075,726
5,13720,1499,260.19,0.00585,373
6,14700,2182,239.85,0.011,809
3.12,1098,730,135.33,0.00993,915
2,14000,334,189.88,0.01,644
5,17650,2033,239.66,0.01075,961
1,7100,1146.5,76.21,0.00785,3338
3,13930,1005,238.76,0.00781,667
0.3,305,100,22.54,0.006,958
3.66,6870,2605.6,261.47,0.0126,1425
0.914,10343,3823.9,137.91,0.00622,5173.5
3.12,873,1232,60.95,0.00394,662
6,9800,1443,259.82,0.0151,753
3,19610,3335,135.77,0.00578,1968
2.23,12750,1614,209.1,0.008,1240
3,17990,5021.3,346.97,0.00811,1254
3,12000,3465,303.07,0.01001,1053
3,9810,2000,257.66,0.00801,939
5,4990,1007.7,163.92,0.00811,715
6,14710,2783,280.73,0.01075,775
5.34,17650,1010,301.67,0.0082,296
3.66,11980,500.2,224.43,0.00811,392
3.49,12750,2004,93.76,0.008,1458
0.625,13720,1310,78.57,0.00574,3532
2,17650,2004,158.71,0.00795,2011
0.393,1980,4897,28.48,0.008,11273
4.966,19610,2104,347.21,0.01001,480
2,8000,1391,192.88,0.01,1921
1,17650,979,220.17,0.008,1490
1,15690,499,95.33,0.01,1761
0.78,7850,994,275.19,0.008,2177
3,16000,4762,243.08,0.01001,2690
1.04,3148,713,44.26,0.00394,1530
4.966,9800,1543,288.94,0.01,529
6,13720,4930,158.07,0.00585,1280
1.829,121,119.3,80.79,0.0093,344
2.08,990,744,125.7,0.00776,984
3.658,6956,3838.4,265.37,0.0126,1758.3
0.91,10343,1912,276.69,0.0128,2221
3,13720,4997,219.33,0.00578,1891
1.25,628,494,60.59,0.01,1528
2,14000,1392,180.96,0.01,1622
0.25,9800,2013,198.8,0.00782,5891
3,9810,3987,245.61,0.00801,1542
2,10000,552.1,210.78,0.00811,895
0.79,9800,2209,180.64,0.00607,3173
1.93,6895,935.6,205.3,0.0128,1902.2
2,5000,5199,168.91,0.01,3481
1.219,111,92.2,58.25,0.0093,382
1.57,14700,1001,280.65,0.008,883
1,13720,1864,142.84,0.01,3778
2.6,14710,2438.9,311.38,0.0077,756
3.49,14710,2004,242.72,0.008,862
5.34,19610,2310,323.68,0.0082,529
3.203,7015,2206.8,285.97,0.00598,260.5
5,9800,3308,178.58,0.00585,966
3,13730,500,274.45,0.00801,359
6,12750,1606,249.92,0.011,576
1.2,107,199,29.45,0.006,489
3,5880,498,240.28,0.0108,714
5,13720,2020,240.22,0.01075,816
3,11760,1977,223.59,0.01001,1232
3,3040,379,44.94,0.0131,974
2.44,9800,2190,270.88,0.008,1160
1,15690,3353,157.89,0.00581,4350
0.78,14700,3999,313.18,0.008,2634
0.91,6895,1898,209.52,0.0128,3259
3.8,17650,2500,309.99,0.0074,709
2.44,12750,3191,260.1,0.008,1412
1.75,2991,144,44.17,0.01,512
1,5001,2450,56.97,0.00393,3753
4,10000,1250.2,210.34,0.00811,751
4.018,4992,1510,222.22,0.0151,1339
5.37,13720,1510,117.76,0.0082,798
5.563,6964,5342.6,255.36,0.0094,1369.1
3,9810,2000,204.06,0.00796,1226
0.6,2648,951,95.29,0.00999,4881
1,6860,1001,204.9,0.00799,2620
7,17650,1008,178,0.0078,381
2,17650,1001,158.24,0.0108,1349
1.727,6964,4095.1,229.09,0.00953,2522.7
2.23,17700,1625,290.19,0.008,913
1,13730,4000,241.8,0.00796,3890
3,2658,702,43.2,0.0131,1490
1.008,13730,2000,202.91,0.00775,2740
2,12000,6557,312.79,0.01,2164
1.57,7840,1595,144.82,0.00802,2389
2.5,1922,1468,117.01,0.01,1761
1,5880,3353,179.68,0.00581,3520
4.966,9800,602,288.38,0.01,373
2,11990,6005.5,224.96,0.00811,3491
1.15,265,1105,39.48,0.0101,2115
1.25,2638,745,114.52,0.01,2506
1,15690,4998,302.32,0.00581,2907
3.8,9800,1112,234.46,0.0104,767
1,14000,1057,199.42,0.01,2025
2.456,5070,1560,232.45,0.0152,1962
3,9800,2769,279.86,0.0108,1299
0.243,1990,2108,73.98,0.008,9371
1.57,14700,2208,312.16,0.008,1070
0.9,300,100,29.86,0.006,349
3,1814,423,53.43,0.0131,967
0.8,507,197,68.78,0.006,705
5,3000,1248.5,133.78,0.00811,796
2,12000,706,105.8,0.01,1366
0.25,15690,1018,238.73,0.00782,3485
0.56,6890,3041,256.62,0.007,3623
2,15690,379,175.32,0.01,646
1,14710,962,281.71,0.01105,1326
1.57,7850,3191,206.52,0.008,2567
0.25,13720,1504,138.83,0.00782,6346
2.5,1402,363,31.98,0.0131,1015
1,9810,1032,217.16,0.00785,2080
0.8,12750,4991,286.5,0.00384,2325
4.966,17650,641,256.69,0.01,330
0.25,7840,2013,179.32,0.00782,6403
5,9800,3308,279.86,0.00585,568
3.962,6443,2230,216.75,0.0151,1502
1,3040,1559,70.55,0.00393,2796
3.658,18685,2031.4,291.12,0.0134,1191.8
4.017,4992,2250,183.42,0.0151,1883
4.966,19610,3936,267.88,0.01001,1481
3.49,12750,999,244.86,0.008,576
0.5,5100,1970,49.8,0.0024,4100
3,7000,1511.3,186.05,0.00811,1344
1,4021,407,124.13,0.00998,1973
1.93,6895,1939.1,226.81,0.0128,2242.9
3,9810,500,198.9,0.00801,570
6,12030,2001.9,224.22,0.00798,646
6,15690,1632,321.57,0.0146,474
2,13720,860,198.99,0.01,1121
5.34,15690,1500,178.32,0.0082,657
2,17650,1588,301.67,0.00578,743
1.2,107,100,62.22,0.008,320
0.4,3040,1234,28.4,0.00998,6842
1,6770,1028,112.01,0.00785,2970
6,13720,1026,198.99,0.0151,697
5,6860,3308,139.07,0.00585,1150
2,11760,1493,96.84,0.00578,1540
2,14000,1573,118.43,0.01,2192
1.57,9800,2679,148.22,0.008,2931
0.5,3100,1305,51.19,0.0024,3180
2,17650,3056,344.7,0.01,1252
1.57,7850,4979,256.05,0.008,2269
1.008,6960,2000,219.94,0.00775,2740
2,824,990,96.09,0.01,1515
4,17650,1010,279.99,0.01075,479
2.007,7000,2025,278.69,0.01146,1850
3,13720,872,233.54,0.01001,668
1,6860,500,62.04,0.00801,2010
2,13720,938,187.17,0.01,1219
2.366,6482,2200,217.8,0.0152,2063
1,17650,2000,98.01,0.00801,3760
0.98,7093,3010,243.26,0.007,3116
1,14808,1775.7,321.93,0.008,1111.4
1.15,216,383,33.4,0.0101,1160
6,11760,995,279.51,0.01075,350
5,5000,2507,254.08,0.00811,803
1,7060,1040,237.2,0.00785,2370
3,9810,1003,144.11,0.00801,999
6,17700,2594,301.7,0.011,778
3,13720,2781,260.61,0.0108,1352
0.99,9810,3977,245.61,0.008,3200
2.25,1167,1074,103.98,0.01,1520
1.002,13630,501,228.43,0.00801,1030
1.04,1393,365,94.72,0.00776,1387
3.658,4285,2019.5,234.51,0.0134,1494.5
2,14000,1248.2,326.34,0.00811,615
1.57,9800,2685,288.94,0.008,1513
3.658,6893,1423.8,249.05,0.0102,1015.8
1,9810,500,266.78,0.00801,1230
3.66,17990,500.2,337.03,0.00811,188
0.98,9829,2913,277.98,0.007,2421
3,7840,3335,137.78,0.00578,1852
2.6,9810,2500,223.95,0.0051,1175
1,10000,1862,137.09,0.01,3915
0.5,7840,993,98.72,0.00792,4558
3,13730,501,262.13,0.00801,372
2,7000,1300,273.1,0.01,1457
1.5,7796,478,90.1,0.00998,1503
1,13720,1475,193.78,0.01,2646
1,2059,1884,49.8,0.01,4870
1,199,149,38.88,0.01,707
1.829,119,119.3,89.82,0.0093,318
6,9800,2030,258.8,0.01075,681
6,9810,1997,204.06,0.00803,680
1.84,2758,1325.7,91.11,0.0095,2492.45
3.12,2010,456,106.42,0.00993,772
2,16030,2000.8,337.85,0.00811,748
2,17650,546,239.66,0.0108,669
3.49,14710,2004,316.27,0.008,561
0.91,6895,5451,218.55,0.00622,4158
3,7010,2506.2,275.91,0.00811,1133
4.966,10000,1164,290.38,0.01,471
3.05,6870,4055.6,254.57,0.00951,1790
6,12750,3129,320.44,0.011,611
3,7160,2001,96.04,0.00803,1973
4.016,6463,1490,238.59,0.0151,1149
1,9800,3353,198.8,0.00581,3143
1,14710,4998,300.59,0.00581,2741
3,13720,3335,76.41,0.00578,2151
3.66,10446,6522,171.55,0.0112,3533
2.007,7030,2025,248.85,0.00935,1900
4,19610,3308,157.21,0.00585,1495
1,15690,1398,117.53,0.01,3468
1.57,4900,4951,210.15,0.008,3222
6,9810,1995,144.11,0.0078,800
0.78,7850,2662,182.18,0.008,4099
0.393,1010,4870,75.38,0.008,8346
5.03,17700,2693,345.62,0.008,486
1.57,9800,1601,243.62,0.008,1642
3,14000,6037.3,236.34,0.00811,2679
1.44,294,400,67,0.012,1380
3,15690,1493,157.89,0.00578,844
3.66,6870,4055.6,249.63,0.00921,1583
6,13730,3927,266.21,0.00778,890
3,14000,451,309.86,0.01001,331
1.65,9810,3416.7,259.09,0.0078,1932
1.25,1912,214,41.42,0.01,989
0.56,5421,2888,249.93,0.007,4142
1.008,9810,2000,177.53,0.00775,2940
1.4,310,59,62.34,0.008,163
2,17650,1493,279.99,0.00578,771
0.79,17700,2699,316.12,0.00607,1881
0.78,7850,1603,67.75,0.008,4618
1,7840,1514,137.78,0.0108,3512
6,9800,1024,128,0.011,718
2,5880,985,119.37,0.00795,1756
0.625,13720,5260,265.32,0.00574,4478
5,7010,1251.6,185.71,0.00811,767
6,6860,3349,159.37,0.00585,976
2.08,873,461,115.42,0.00776,738
3,18000,821,337.81,0.01001,365
1.5,14710,1512,169.3,0.0078,1744
1.829,113,92.2,69.03,0.0093,258
